id_pos,competidores,ingreso_mediana,ingreso_promedio,densidad_poblacional,pct_0a5,pct_5a9,pct_10a14,pct_15a19,pct_20a24,pct_25a29,pct_30a34,pct_35a39,pct_40a44,pct_45a49,pct_50a54,pct_55a59,pct_60a64,pct_65a69,pct_70a74,pct_75a79,pct_80a84,pct_85ainf,pct_bachelors,pct_doctorados,pct_secundario,pct_master,pct_bicicleta,pct_omnibus,pct_subtes,pct_taxi,pct_caminata,mediana_valor_hogar
11433,1,103076.14,132590.83,4452.57,5.5,6.98,7.15,7.4,5.98,4.18,4.81,5.11,7.33,8.25,9.46,8.47,5.86,4.89,3.53,2.26,1.45,1.38,24.69,2.03,24.92,13.57,0.11,0.58,0.08,0.01,1.1,410109.19
11434,56,71930.1675,92547.8875,24450.2025,5.55,5.1,5.1925,6.4075,9.73,10.8525,9.4925,7.105,6.9675,6.6225,6.83,5.9475,4.85,3.2825,2.095,1.55,1.1375,1.2875,25.635,2.4625,21.8875,12.4075,0.82,3.77,2.755,0.74,11.3575,326379.4975
11435,0,40651.61,53045.61,328.91,7.14,5.52,6.99,6.33,6.62,5,5.2,4.86,6.49,5.36,7.65,6.53,6.83,6.85,4.19,3.34,2.63,2.46,12,0.04,38.75,9.19,0,1.18,0,0,1.19,84250.82
11436,2,108015.81,144978.66,7301.95,4.52,6.8,8,6.85,4.46,3.32,3.47,4.4,7.32,8.6,9.2,7.87,5.54,4.72,4.22,3.28,3.14,4.31,26.02,3.46,20.15,16.79,0.01,0.85,1.09,0.37,0.79,546888.85
11438,25,72207.28429,96559.09714,7219.395714,5.278571429,6.014285714,6.07,5.682857143,4.754285714,5.11,5.235714286,5.671428571,6.552857143,7.24,7.584285714,7.315714286,6.445714286,6,4.71,3.614285714,2.907142857,3.814285714,25.21571429,1.594285714,23.32,11.35285714,0.551428571,2.327142857,0.377142857,0.012857143,1.428571429,344765.8129
11439,6,56404.64,81080.725,4442.285,4.68,5.48,6.15,6.03,5.435,6.24,6.235,5.675,7.59,7.68,8.45,6.85,5.56,5.595,4.055,3.305,2.67,2.32,18.385,1.585,22.795,8.035,0.205,0.665,0,0.06,4.135,417534.835
11440,27,66803.268,86103.79,22646.276,6.73,7.104,6.874,7.448,7.992,7.086,7.026,6.708,6.866,6.69,7.014,5.966,4.768,3.832,2.696,1.97,1.508,1.72,23.088,1.362,22.298,9.678,0.16,3.7,8.266,0.93,4.126,255657.376
11441,7,143487.15,179576.16,17982.55,6.06,7.79,7.34,5.03,2.64,3.13,4.11,6.56,8.5,8.44,8.58,7.31,5.64,5.26,4.01,3.06,2.82,3.7,30.55,8.29,8.39,27.15,3.42,1.5,0.43,0.05,1.86,1550657.84
11442,17,64995.716,85129.346,10485.164,2.62,3.276,3.674,7.3,9.852,6.43,5.128,4.166,4.762,4.758,5.634,6.218,7.298,9.414,8.442,5.132,3.234,2.66,26.262,2.44,22.348,11.59,0.638,1.264,0.264,0.096,6.092,242361.704
11443,0,40186.27,48878.43,73.19,2.59,3.64,4.89,4.92,3.26,3.77,3.41,4.53,4.74,5.88,8.25,10.95,11.55,10.79,7.49,4.49,2.62,2.24,10.52,0.57,34.16,3.21,0,0.32,0,0,0.11,257097.41
11444,9,40613.6925,54981.775,4845.7925,7.9425,6.9025,6.5725,6.8325,7.515,7.6125,7.43,6.015,6.015,5.91,6.73,6.585,5.29,4.1875,3.35,2.0175,1.58,1.5025,11.2875,0.4025,37.1825,4.94,0.4125,0.825,0,0.085,1.3575,106037.455
11445,0,126838,157167,399.82,10.67,9.99,4.67,2.58,2.56,7.93,15.34,15.14,10.24,5.6,4.46,3.78,2.36,2.2,1.11,0.73,0.29,0.34,31.52,2.71,16.33,16.92,0.45,1.73,2.23,0,1.22,588158
11447,6,43375.725,54377.48,10353.685,8.205,8.145,7.24,6.68,7.82,7.335,7.26,5.95,6.325,5.885,6.235,5.89,4.875,3.645,2.55,1.945,1.65,2.36,12.48,0.425,33.795,2.735,0.075,2.695,0,0.29,1.56,132678.015
11449,2,38236.83,48551.87,9318.7,5.41,5.61,5.6,6.23,6.01,6.81,6.87,6.06,6.37,6.63,7.87,7.53,6.24,5.18,3.76,3,2.19,2.63,9.41,0.28,38.51,3.27,0.1,2.63,0.28,0.02,0.93,95502.9
11451,42,55987.16222,74336.8,4713.306667,5.916666667,6.453333333,6.801111111,6.896666667,8.054444444,6.834444444,6.391111111,5.956666667,6.488888889,6.728888889,7.15,6.866666667,5.43,4.642222222,3.491111111,2.414444444,1.787777778,1.701111111,18.33,1.214444444,29.98444444,7.047777778,0.393333333,0.94,0.07,0.422222222,3.868888889,187651.1589
11452,13,69682.395,81880.225,6291.935,5.7,6.45,7.045,7.08,7.2,6.6,6.685,5.895,6.7,6.755,7.455,6.255,4.895,4.135,3.28,2.36,1.94,3.575,18.695,1,28,7.74,0.05,0.48,0,0,2.145,254639.29
11453,25,55232.18,81035.2875,15022.795,4.475,4.22,4.3075,8.8,14.26,7.345,6.14,4.895,5.5925,5.8575,6.47,6.345,5.415,4.575,3.6775,2.77,2.3575,2.5,26.055,2.305,24.1425,9.8375,1.0675,1.24,0.0675,0.0075,6.6075,341018.4675
11454,22,59598.614,76054.148,11747.06,6.074,6.396,5.76,6.07,9.202,6.966,7.296,5.8,6.046,5.764,6.496,6.446,5.682,4.982,3.72,2.592,2.158,2.554,17.922,2.488,26.61,8.504,1.808,1.834,3.398,0.008,3.15,245521.462
11455,62,65308.3975,83054.05167,10267.9375,6.63,6.7825,6.703333333,6.386666667,7.075833333,7.323333333,7.74,6.984166667,6.815833333,6.443333333,6.535,6.113333333,5.273333333,4.2925,2.999166667,2.0975,1.635,2.166666667,19.93,1.094166667,25.77416667,7.965833333,0.776666667,2.494166667,0.035,0.13,2.5675,301461.7717
11456,18,44522.485,59044.8325,9772.9025,5.83,6.12,6.155,7.865,8.81,7.6725,7.2225,5.7625,6.02,6.08,7.365,6.6275,5.5675,4.4875,2.9875,2.205,1.6,1.615,16.1075,0.44,27.8525,6.7625,0.1425,1.9175,0,0.19,2.0525,176166.955
11457,7,59801.125,82413.81,7958.995,4.84,5.405,5.975,5.995,5.025,5.095,5.155,5.26,6.075,6.405,7.49,7.515,7.07,6.22,4.46,3.585,3.235,5.2,19.175,1.775,23.205,7.92,0.285,4.115,0.015,0,1.56,347875.72
11458,57,62313.08727,83973.09455,7740.720909,5.775454545,6.073636364,5.888181818,6.015454545,5.936363636,6.618181818,6.970909091,6.281818182,6.9,6.580909091,7.421818182,7.128181818,6.271818182,4.893636364,3.394545455,2.453636364,2.264545455,3.126363636,21.36,1.643636364,26.10727273,8.917272727,0.505454545,1.483636364,0.092727273,0.161818182,1.76,235858.2455
11459,6,45521.41,59635.155,861.29,5.31,6.09,5.7,5.69,4.425,5.21,6.475,5.435,5.445,6.86,7.75,7.74,7.105,5.95,5.225,3.315,2.91,3.37,14.575,0.6,38.02,2.935,0.015,0.09,0,0,1.805,143138.55
11460,1,45724.05,59229.63,252.89,4.92,6.47,6.62,6.41,6.21,5.07,4.59,4.74,6.32,7.49,8.43,8.46,6.4,6.05,4.61,3.16,2.26,1.79,9.63,0.32,38.02,2.61,0,0.03,0,0,1.65,112852.73
11461,2,100267.96,125471.125,2214.805,5.64,7.085,7.46,6.07,4.075,3.98,5.045,6.105,7.925,8.56,8.88,8.66,7.53,5.525,2.94,1.815,1.41,1.285,28.885,1.965,24.095,13.33,0.145,2.69,0,0,1.805,367295.39
11463,1,26253.57,37103.7,364.05,9.71,11.33,7.6,5.76,6.92,6.08,7.77,5.36,4,6.09,7.34,5.56,4.14,3.52,3.65,2.54,1.34,1.31,7.4,0.02,24.55,3.09,0,0.03,0,0,0.86,70784.84
11464,10,45574.535,60410.0075,12583.725,6.755,6.625,6.825,6.355,7.035,7.995,7.625,6.655,7.04,6.9725,6.7775,6.1825,4.95,4.355,3.0975,2.0325,1.33,1.39,16.3575,0.9525,29.1975,7.6875,0.71,5.4,0,0.1275,2.66,157938.055
11465,52,48557.79636,63852.93545,8713.634545,5.402727273,5.840909091,6.097272727,7.104545455,7.790909091,6.220909091,5.808181818,5.449090909,6.200909091,6.46,7.156363636,7.407272727,6.240909091,5.17,3.97,2.810909091,2.414545455,2.455454545,14.43727273,0.839090909,31.15,5.603636364,0.369090909,1.635454545,0.049090909,0.037272727,4.991818182,140316.9827
11466,2,24215.57,38425.54,7901.17,2.1,2.17,2.19,19.01,46.21,4.02,2.32,1.88,1.99,2.09,2.43,2.61,1.95,1.78,1.52,1.5,1.55,2.67,16.3,5.17,21.88,14.05,2.36,0.24,0,0.03,20.32,172746.11
11468,16,56605.0575,72635.0325,6372.395,4.63,5.4825,5.5675,12.7725,12.7775,6.21,5.2425,4.9,5.04,5.1575,6.04,5.9825,5.465,4.4475,3.69,2.7,2.065,1.8325,20.435,1.225,29.06,9.4825,0.435,1.1475,0.0025,0,3.705,150243.7025
11470,3,40344.18,53534.22,12777.4,6.24,5.85,5.35,5.025,7.12,8.685,7.83,6.03,5.74,5.485,5.825,6.745,6.61,5.035,3.98,3.17,2.42,2.86,18.715,1.205,27.53,7.085,1.09,4.33,0.035,0.08,7.735,136548.19
11472,0,59188.45,68961.33,5726.79,8.65,7.48,7.05,6.6,4.81,7.5,8.36,8.14,7.6,7,6.26,6.57,5.13,3.23,2.14,1.5,1.13,0.85,15.06,0.31,33.86,4.86,0.24,0.61,0,0.26,0.14,142968.96
11473,107,58243.655,77462.947,24046.186,5.365,5.276,5.367,5.462,6.934,9.121,7.863,6.283,6.619,6.725,7.18,6.941,5.919,4.622,3.418,2.543,2.051,2.313,21.838,1.696,25.749,9.549,1.183,6.17,1.38,0.117,5.931,319947.609
11474,19,44490.672,58090.406,8759.816,7.258,6.842,6.382,6.044,7.088,6.652,6.706,6.318,6.108,5.822,6.632,6.316,6.068,5.028,4.028,2.812,2.07,1.818,13.858,0.766,33.158,6.36,0.408,2.81,0.008,0,1.23,131666.668
11475,20,52527.235,66787.1075,9905.0325,6.7025,6.7325,6.435,7.9025,10.32,7.4225,6.8425,5.725,5.92,6.12,5.975,5.735,4.9275,4.06,3.095,2.4075,1.745,1.9225,15.94,0.8925,27.545,4.995,0.75,2.0775,0.135,0.075,2.5125,178724.615
11476,5,29711.1,38182.14,4125.75,7.08,7.48,7.42,7.17,6.96,6.71,6.98,5.56,6.44,6.92,8.49,7.32,5.56,4.05,2.18,1.63,1.1,0.96,4.9,0,40.31,0.61,2.5,3.67,0,0,0.88,82119.39
11477,178,57823.87882,76992.32059,25765.95353,5.641176471,5.551176471,5.572352941,5.49,7.136470588,7.825882353,7.255294118,6.031176471,6.235882353,6.051176471,6.821176471,6.582352941,6.091764706,5.535882353,4.189411765,3.095882353,2.462352941,2.425294118,19.70588235,1.199411765,27.16823529,8.828235294,0.478235294,3.200588235,4.838823529,0.416470588,3.395882353,264013.7012
11479,35,46708.54167,60625.27167,12994.82333,6.298333333,6.08,6.13,5.815,6.57,6.978333333,6.976666667,6.185,6.263333333,6.331666667,6.861666667,6.771666667,5.801666667,5.203333333,4.04,2.818333333,2.255,2.618333333,14.72833333,0.788333333,31.54833333,5.495,0.325,2.335,0.036666667,0.07,1.315,141549.49
11480,26,47890.985,63388.2625,10280.3575,5.065,5.1775,4.6425,4.355,4.9825,5.43,5.185,4.3875,4.5475,4.51,5.5725,6.32,7.055,7.5375,7.1625,6.41,5.6975,5.96,14.9575,0.8775,30.9875,4.6025,0.8875,0.98,1.605,0.0075,1.52,177629.6125
11482,1,44638.72,53389.1,2169.07,6.05,7.22,7.69,6.47,5.49,4.84,6.22,6.7,6.22,5.71,6.51,6.05,6.05,5.6,4.61,3.33,2.7,2.55,11.8,0.08,42.83,4.94,0.43,0,0,0,3.52,79950.18
11483,24,51090.79,67971.1825,6732.9625,5.7125,5.64,5.8775,6.2275,7.5625,7.3725,6.6,5.805,6.1875,6.8075,7.3875,7.28,6.02,4.735,3.375,2.6725,2.2625,2.47,16.09,0.6725,30.6175,7.0375,0.2825,1.255,0,0.0125,2.2975,183247.4625
11484,5,56421.81,74139.93,7690.23,5.59,5.83,6.073333333,6.586666667,6.363333333,5.096666667,4.963333333,4.923333333,5.393333333,6.126666667,6.956666667,6.63,6.463333333,6.51,5.306666667,4.213333333,3.306666667,3.683333333,17.31,1.433333333,32.4,8.35,1.366666667,0.54,0,0.043333333,1.67,244256.77
11485,7,97090.455,116673.69,10351.53,4.705,6.415,7.1,6.825,5.275,4.855,5.075,5.625,6.85,7.8,7.705,7.17,6.61,5.6,3.865,2.69,2.44,3.39,19.415,1.26,31.315,9.63,0.045,4.07,3.5,0.15,1.375,441216.535
11486,26,55329.58833,73838.07,6104.48,6.165,6.24,6.288333333,6.213333333,6.816666667,6.436666667,6.338333333,5.54,5.803333333,5.751666667,7.125,6.906666667,6.653333333,6.043333333,4.346666667,3.161666667,2.208333333,1.961666667,19.40333333,0.99,29.355,7.08,0.533333333,0.956666667,0.008333333,0.093333333,1.873333333,215707.4867
11487,2,59771.29,68356.31,7070.27,6.39,6.45,6.5,5.74,5.44,7.58,7.96,7.47,7.14,6.85,7.84,7.02,7.12,4.59,2.7,1.64,0.98,0.61,21.33,0.97,24,7.71,0,1.11,0,0.33,1.57,137193.34
11488,16,72398.45333,94546.13667,13340.93667,6.76,6.72,6.133333333,5.01,5.37,8.56,7.973333333,7.106666667,7.286666667,6.926666667,7.663333333,6.64,5.35,4.086666667,2.94,2.24,1.536666667,1.683333333,23.16333333,1.96,26.15333333,11.18,0.11,3.603333333,1.443333333,0.533333333,2.576666667,212675.7267
11492,4,41183.79,51250.41,7620.05,7.02,7.11,7.45,6.14,6.54,6.61,7.02,5.81,5.91,6.3,6.87,7.73,5.54,4.5,3.06,2.28,2.07,2.05,7.79,0.47,40.52,3.93,0.14,0.08,0,0.04,2.25,92985.59
11493,6,53496.23,75598.56,6336.63,3.81,3.75,2.96,3.27,4.4,5.67,4.95,4.02,5.6,5.57,6.75,7.34,8.26,10.26,9.93,6.66,4.08,2.71,18.72,0.56,27.99,8.41,0.1,0,0,0,1.51,262863.49
11494,21,48036.22,65292.194,10345.282,7.316,6.78,6.472,7.218,8.048,7.818,7.086,6.096,6.022,5.85,6.19,6,5.4,4.216,3.172,2.296,1.88,2.14,14.576,0.93,26.656,5.716,0.56,1.448,0.008,0.104,5.36,198511.816
11495,26,60947.59429,75011.27571,8388.244286,5.804285714,6.057142857,7.178571429,8.261428571,6.614285714,6.057142857,5.865714286,5.578571429,6.23,6.701428571,7.441428571,6.967142857,5.942857143,5.042857143,3.481428571,2.592857143,1.991428571,2.191428571,16.34,0.82,29.31571429,7.524285714,0.397142857,1.992857143,0.134285714,0.01,2.601428571,217534.85
11496,24,65584.135,81973.8975,12190.5,6.66,7.0825,6.935,6.65,6.5975,6.9575,7.465,6.8,6.6425,6.7675,6.6675,6.1325,5.015,4.07,3.11,2.4675,1.82,2.165,19.865,1.1875,27.7925,8.225,0.4725,2.3525,0.125,0.12,1.875,272669.67
11497,5,89453.895,123438.735,11204.115,5.985,6.925,6.88,7.235,4.7,4.645,5.14,4.825,5.005,6.33,8.275,8.17,6.595,5.755,4.22,3.21,2.415,3.695,26.98,1.645,16.515,16.47,0.405,1.87,0.85,0.065,3.875,448624.45
11498,9,96732.61,126004.82,15441.02,5.65,6.51,6.53,5.86,4.78,5.05,5.96,6.81,7.61,7.87,8.02,7.1,5.77,4.8,3.63,2.93,2.37,2.76,31.49,1.2,24.56,12.43,0.62,6.73,0.01,0,2.08,462341.44
11499,21,31828.906,43801.888,11246.416,6.534,6.938,6.766,6.806,7.234,6.914,6.58,5.982,6.274,5.91,6.266,5.786,5.172,4.75,4.08,3.288,2.484,2.232,7.224,0.32,28.35,2.884,1.062,6.418,0.136,0.004,3.45,144103.492
11500,17,52381.95,73134.98,64800.32,4.59,4.79,5.185,5.28,5.66,5.915,5.225,5.335,5.845,6.47,8.32,8.4,7.34,6.12,5.15,4.015,3.125,3.23,22.39,1.52,26.51,9.245,1.135,5.89,22.385,0.115,4.865,373866.855
11501,4,45007.085,57988.065,3456.63,5.445,6.57,6.725,5.735,5.515,5.765,7.3,6.075,6.66,5.54,6.175,6.72,6.425,5.68,4.76,3.605,2.52,2.77,12.31,0.425,33.75,4.565,0.005,0.26,0,0,3.735,181739.305
11502,6,44352.065,55816.36,4769.9,6.63,6.825,6.315,6.595,7.135,6.435,6.36,5.405,5.85,6.05,7.355,6.975,7.455,5.73,3.565,2.39,1.525,1.405,16.225,0.205,32.765,5.745,0.21,1.05,0,0,1.345,104926.9
11504,2,63986.24,88950.96,8152.93,5.63,6.78,6.62,5.83,4.44,4.87,5.05,5.45,6.18,6.36,7.36,8.02,7.1,5.76,5.18,4.33,2.99,2.06,30,2.48,16.2,11.37,0.22,0.66,0,0.05,1.09,178174.84
11505,20,41693.17,58057.795,12395.23,4.43,4.76,4.565,8.5825,11.89,6.2175,5.06,4.785,5.2175,5.3525,5.18,5.785,6.075,6.375,5.1775,4.2625,3.1825,3.1025,16.75,2.9625,30.5275,10.0925,1.96,2.27,3.385,0,9.8625,274346.02
11506,1,55437,65896,150.46,5.13,7.11,8.16,7.99,6.27,4.16,4.92,5.97,6.69,8.5,8.62,7.19,5.93,5.01,3.53,1.98,1.77,1.05,7.79,0.26,39.6,3.41,0.25,0,0,0,0.9,159598
11507,18,41958.27667,57593.92333,12684.43,6.426666667,5.846666667,5.496666667,7.286666667,10.86333333,7.663333333,6.77,5.49,5.43,5.33,6.28,5.963333333,5.446666667,4.263333333,3.556666667,2.896666667,2.373333333,2.61,15.16,1.486666667,27.19333333,6.163333333,0.423333333,1.846666667,0.006666667,0,1.766666667,188008.2067
11509,10,67073.4,83682.09,24316.17,5.56,5.05,4.95,5.07,7.49,9.23,8.01,6.09,6.73,7.08,7.11,6.56,5.25,4.31,3.95,3.15,2.34,2.08,25.43,2.21,19.59,9.81,1.1,3.81,0,0,1.55,424901.71
11511,183,52991.01286,70965.89686,15085.44029,5.716285714,5.653428571,5.545142857,5.982857143,8.858571429,7.832,7.136571429,6.044857143,6.262571429,6.202571429,6.824857143,6.710857143,5.829142857,4.841428571,3.622571429,2.7,2.067714286,2.169714286,21.33742857,2.469142857,24.67685714,9.118285714,1.074571429,2.358857143,2.045142857,0.200285714,5.093714286,247409.7974
11513,5,26985.62,40269.65,6080.63,5.22,4.635,3.975,13.855,30.635,5.495,4.24,3.23,3.13,3.085,3.605,3.965,3.19,2.835,2.145,2.065,1.8,2.895,13.55,2.8,28.615,8.215,1.18,0.43,0,0.015,11.71,119890.03
11514,28,48779.37,60780.47429,7062.554286,7.787142857,7.781428571,7.431428571,6.63,7.558571429,7.655714286,7.044285714,6.155714286,5.982857143,6.215714286,7.002857143,6.271428571,5.167142857,3.89,3.032857143,1.902857143,1.315714286,1.175714286,14.52142857,0.638571429,30.06285714,4.237142857,0.261428571,1.167142857,0,0.055714286,1.702857143,144548.1657
11516,2,32104.98,46242.14,2527.13,6,6.56,6.33,5.16,6.04,5.65,6.51,5.71,5.21,6.71,6.66,6.77,5.18,6.51,4.48,2.96,3.01,4.54,9.02,0,41.51,5.25,0,0.03,0,2.07,3.52,100363.9
11517,44,45829.57833,61982.23333,7201.391667,6.765,6.291666667,5.91,5.495,7.878333333,8.333333333,7.998333333,6.505,6.421666667,6,6.331666667,5.866666667,5.228333333,4.19,3.543333333,2.608333333,2.185,2.45,11.955,0.46,30.76833333,3.851666667,0.783333333,2.748333333,0.025,0.02,2.12,173777.3783
11519,0,45556,59894,3.29,6.98,6.98,7.4,6.15,4.19,2.93,6.84,6.15,4.19,6.15,7.54,8.38,6.01,5.03,3.35,6.28,3.63,1.82,13.29,0.41,25.56,4.7,0,0,0,0,9.27,80952
11520,57,66669.68,86654.2525,15224.05875,6.085,5.7925,5.165,7.28,10.1575,9.8875,9.15875,6.9675,6.36375,6.10375,6.0525,5.375,4.45375,3.52125,2.41,1.8675,1.50875,1.84625,25.405,2.16375,22.95875,11.9,0.9775,5.77,2.92875,0.20125,7.12,281477.7638
11521,20,58841.7275,76784.6525,9581.4175,6.86,6.7725,6.4775,6.055,7.015,7.76,7.59,6.18,6.12,6.2125,6.925,6.8975,5.285,4.1225,3.17,2.3375,2.0175,2.2075,16.595,0.955,31.66,6.6975,0.2775,1.9075,1.2325,0.1925,2.2975,190513.76
11522,53,52882.9425,73493.76625,28225.955,5.7425,5.28625,5.1725,5.72875,9.095,8.56875,7.01125,5.94375,5.84625,5.76625,6.83625,6.44,5.87,4.6975,3.83,2.91,2.37375,2.87375,19.5825,1.925,27.88875,9.11375,0.75875,2.46375,5.455,0.0525,5.705,271939.7663
11523,0,41135.45,57394.46,80.1,7.23,5.91,5.66,6.19,4.48,4.79,5.42,4.15,4.31,4.97,6.65,7.74,8.78,6.67,7.43,3.55,2.94,3.13,10.4,0.68,30.8,3.08,0.04,0,0,0,7.77,215266.98
11525,25,55589.8325,69561.5675,10880.7425,5.8525,6.3675,6.585,7.28,8.6175,6.8075,6.815,6.495,6.4725,6.675,6.71,6.17,5.2675,3.9275,2.905,2.65,2.01,2.3875,15.1,0.9,27.1175,6.0425,0.71,1.925,0.0375,0.0025,3.5975,213051.75
11526,2,37503.86,49127.83,2107.21,5.87,6.77,6.98,6.18,6.57,6.22,6.18,4.59,5.34,5.37,6.63,6.23,5.94,5.27,4.34,3.78,2.93,4.81,12.18,0,36.98,6.06,0,0,0,0,1.2,73559.75
11527,1,78947.08,88680.58,1329.54,7.49,8.49,8.21,6.22,6.56,7.08,8.12,7.49,7.43,6.58,7.61,5.71,4.81,3.5,2.26,1.34,0.67,0.43,12.11,0.24,36.26,4.06,0,0.62,0.12,0,0.61,193227.39
11528,1,48001.03,58565.96,671.14,7.33,6.21,6.71,5.33,4.72,5.22,5.64,5.08,6.14,6.36,6.75,6.75,5.28,5.58,5.2,3.78,3.67,4.26,13.93,0.16,33.44,6.14,0,0,0,0,3.46,158816.21
11530,45,44808.04889,59617.78,10788.47333,5.897777778,6.326666667,5.861111111,5.9,6.861111111,6.838888889,6.573333333,5.865555556,6.224444444,6.648888889,7.267777778,6.987777778,5.607777778,4.741111111,3.767777778,3.206666667,2.668888889,2.76,13.63777778,0.946666667,30.81444444,5.086666667,1.061111111,4.311111111,0.223333333,0,2.946666667,183276.2967
11533,35,49558.53,64608.81833,25853.08833,6.983333333,6.665,6.493333333,6.363333333,7.14,8.371666667,7.901666667,6.805,6.173333333,6.418333333,6.905,6.111666667,5.18,3.876666667,2.945,2.166666667,1.603333333,1.905,16.71,0.448333333,29.96,3.946666667,0.345,5.831666667,0.256666667,0.028333333,2.343333333,205638.1933
11534,1,40117.795,54981.92,3391.91,5.475,5.56,6.15,6.035,6.795,5.51,6.375,5.31,6.535,6.86,7.675,8.36,7.395,5.365,3.825,2.92,1.875,1.98,13.445,0.265,29.05,5.285,0.025,1.225,0,0.025,1.01,75529.58
11535,18,59766.594,80075.08,14008.732,4.882,5.552,5.772,5.962,5.962,5.712,5.658,5.612,6.774,7.228,7.51,7.194,6.39,6.132,4.842,3.526,2.748,2.548,20.714,1.708,25.45,8.232,0.616,1.256,0.684,0.056,0.978,305873.876
11536,5,80907.99,111525.21,21606.64,4.5,4.7,4.61,4.31,6.2,7.72,7.21,6.13,7.28,7.42,7.83,7.78,6.81,5.7,4.5,3.17,2.11,2.01,25.94,1.19,16.61,11.03,1.03,0.96,0,0,1.49,603786.61
11537,13,71593.6025,98300.345,7722.08,5.51,6.025,6.19,6.385,5.805,6.6425,6.82,6.02,6.725,6.8575,6.99,6.5825,5.5025,4.33,3.4425,2.795,2.9575,4.4275,31.7475,4.0825,15.0275,15.9475,0.77,1.54,0.195,0.0775,2.8475,209046.835
11538,12,64926.37,78533.98667,12766.03667,6.47,5.963333333,6.246666667,5.89,7.423333333,8.963333333,7.566666667,6.29,7.21,6.89,7.07,6.27,5.613333333,4.266666667,3.236666667,1.99,1.266666667,1.366666667,21.19666667,0.733333333,24.03666667,6.743333333,0.806666667,0.936666667,0.186666667,0.03,1.753333333,275547.5833
11539,4,67028.86,81295.73,6644.72,4.93,5.28,6.11,6.56,4.89,4.79,5.35,5.27,6.38,7,8.32,8.94,7.64,5.92,4.3,3.15,2.21,2.96,22.18,0.85,27.35,8.22,0.07,2.43,0.12,0.13,1.44,154542.38
11540,45,60820.13333,81416.54333,11287.36167,5.8,5.94,6.036666667,5.803333333,7.625,7.678333333,7.446666667,6.281666667,6.575,6.443333333,6.961666667,6.676666667,5.67,4.831666667,3.216666667,2.506666667,2.005,2.501666667,24.48166667,1.946666667,20.95666667,11.58166667,1.576666667,0.833333333,0.068333333,0.01,2.343333333,452633.4617
11541,29,56528.82571,76156.14857,11401.02429,6.741428571,6.908571429,6.122857143,5.921428571,6.77,7.148571429,7.4,6.255714286,6.137142857,6.227142857,6.991428571,6.591428571,5.288571429,4.362857143,3.537142857,2.555714286,2.098571429,2.94,18.70714286,1.208571429,30.90857143,9.234285714,0.622857143,2.105714286,0.167142857,0.018571429,3.344285714,291343.32
11542,65,65140.92,82428.28455,7791.761818,6.028181818,5.99,6.045454545,5.957272727,6.328181818,6.754545455,6.456363636,6.062727273,6.715454545,6.74,7.1,6.5,5.743636364,5.324545455,4.003636364,2.978181818,2.37,2.900909091,20.69818182,1.552727273,27.50454545,9.207272727,0.127272727,1.034545455,1.42,0.161818182,1.738181818,248251.0936
11544,0,60493.35,77991.19,1478.815,6.74,6.915,7.22,6.3,5.3,5.55,7.265,7.225,8.045,7.325,8.56,6.805,6.185,3.995,2.76,1.74,1.155,0.91,22.03,0.78,25.15,5.035,0.53,0.165,0,0,1.96,269018.135
11545,27,41269.362,58535.554,10273.404,6.034,5.268,5.294,6.1,9.49,9.076,7.43,6.076,5.836,6.036,6.654,6.49,5.504,4.48,3.332,2.902,1.966,2.028,16.028,1.044,30.14,7.068,1.28,2.134,0.372,0.046,3.986,196955.328
11546,22,37567.92,48959.67667,15130.66,7.033333333,6.833333333,6.893333333,7.63,9.346666667,7.603333333,6.636666667,5.883333333,6.19,6.44,6.816666667,6.126666667,4.896666667,4.133333333,2.756666667,2.096666667,1.336666667,1.333333333,9.876666667,0.603333333,32.25666667,3.506666667,0.276666667,2.126666667,0,0.29,1.413333333,111600.2233
11547,17,42807.53,59798.8575,10660.415,5.5225,5.6775,5.6625,5.6025,6.46,6.3325,5.8525,5.1175,5.315,5.755,7.1825,7.3575,6.935,6.215,5.3625,4.025,3.07,2.55,13.84,1.2125,31.2025,5.9475,1.9525,5.245,2.0525,0.4475,2.2275,162758.8075
11549,149,56263.02889,73339.14556,10083.77556,6.037777778,5.625,5.443333333,5.460555556,6.870555556,8.525,7.804444444,6.151111111,6.197222222,6.097222222,6.761111111,6.691111111,5.632222222,4.516666667,3.511111111,2.876666667,2.517777778,3.274444444,19.50611111,1.045,27.76111111,9.54,0.363333333,1.398333333,0.787777778,0.19,3.847222222,171652.205
11550,5,40127.24,50827.29,3389.99,6.98,6.17,6.84,8.07,7.63,5.89,6.13,6.18,5.72,5.89,6.47,6.53,5.06,4.15,3.5,2.77,1.99,4.04,6.86,0.24,46.58,4.3,0.96,1.2,0,0,1.29,80418.31
11551,15,36598.16667,55396.67,17147.31667,5.793333333,4.923333333,4.206666667,10.8,20.79666667,7.426666667,5.75,4.633333333,4.59,4.42,5.15,5.413333333,4.78,3.946666667,2.673333333,1.933333333,1.336666667,1.42,17.42666667,5.206666667,20.78333333,12.85,2.496666667,8.15,0.02,0.723333333,15.87333333,164233.22
