fecha|id_pos|unidades_despachadas|cantidad_envios
2013-10-25|13470|12|1
2013-10-25|13469|12|1
2013-10-25|13462|12|1
2013-10-25|13468|12|1
2013-10-25|13457|24|1
2013-10-25|13456|12|1
2013-10-25|37782|12|1
2013-10-25|13454|12|1
2013-10-25|13453|36|1
2013-10-25|13452|24|1
2013-10-25|13451|12|1
2013-10-25|13448|36|1
2013-10-25|13446|24|1
2013-10-25|13445|12|1
2013-10-25|13442|12|1
2013-10-25|13441|12|1
2013-10-25|13440|24|1
2013-10-25|13438|24|1
2013-10-25|13435|12|1
2013-10-25|13434|12|1
2013-10-25|13433|12|1
2013-10-25|13432|24|1
2013-10-25|13430|60|1
2013-10-25|13429|12|1
2013-10-25|13426|12|1
2013-10-25|13424|12|1
2013-10-25|13423|24|1
2013-10-25|13422|12|1
2013-10-25|13421|36|1
2013-10-25|13417|48|1
2013-10-25|13415|12|1
2013-10-25|13413|24|1
2013-10-25|13411|60|1
2013-10-25|13408|12|1
2013-10-25|13405|36|1
2013-10-25|13403|12|1
2013-10-25|13401|24|1
2013-10-25|13400|12|1
2013-10-25|13399|12|1
2013-10-25|13398|84|1
2013-10-25|13397|48|1
2013-10-25|13396|24|1
2013-10-25|13393|24|1
2013-10-25|13391|12|1
2013-10-25|13388|12|1
2013-10-25|13390|12|1
2013-10-25|13387|12|1
2013-10-25|13386|12|1
2013-10-25|13385|24|1
2013-10-25|13382|12|1
2013-10-25|13379|12|1
2013-10-25|13375|24|1
2013-10-25|13371|48|1
2013-10-25|13370|24|1
2013-10-25|13369|24|1
2013-10-25|13368|12|1
2013-10-25|13367|24|1
2013-10-25|13365|24|1
2013-10-25|13363|12|1
2013-10-25|13360|36|1
2013-10-25|13358|12|1
2013-10-25|13356|24|1
2013-10-25|13354|12|1
2013-10-25|13353|24|1
2013-10-25|37679|12|1
2013-10-25|13349|24|1
2013-10-25|13346|48|1
2013-10-25|13345|12|1
2013-10-25|13344|60|1
2013-10-25|13341|12|1
2013-10-25|13338|12|1
2013-10-25|13337|24|1
2013-10-25|13334|12|1
2013-10-25|13333|24|1
2013-10-25|13329|12|1
2013-10-25|13330|12|1
2013-10-25|13325|24|1
2013-10-25|13324|12|1
2013-10-25|13323|48|1
2013-10-25|13322|24|1
2013-10-25|13321|12|1
2013-10-25|13319|12|1
2013-10-25|13317|12|1
2013-10-25|13316|12|1
2013-10-25|13314|36|1
2013-10-25|13313|24|1
2013-10-25|13312|24|1
2013-10-25|13311|24|1
2013-10-25|13310|12|1
2013-10-25|13307|24|1
2013-10-25|13306|24|1
2013-10-25|13305|12|1
2013-10-25|13303|12|1
2013-10-25|13302|24|1
2013-10-25|13295|24|1
2013-10-25|13294|24|1
2013-10-25|13289|36|1
2013-10-25|13287|24|1
2013-10-25|13286|12|1
2013-10-25|13283|24|1
2013-10-25|13281|12|1
2013-10-25|13276|12|1
2013-10-25|13275|12|1
2013-10-25|13274|12|1
2013-10-25|13272|24|1
2013-10-25|13271|12|1
2013-10-25|13270|36|1
2013-10-25|13269|36|1
2013-10-25|13267|48|1
2013-10-25|13266|12|1
2013-10-25|13265|24|1
2013-10-25|13264|24|1
2013-10-25|13263|24|1
2013-10-25|13262|24|1
2013-10-25|13258|12|1
2013-10-25|13255|12|1
2013-10-25|13253|36|1
2013-10-25|13251|12|1
2013-10-25|13248|24|1
2013-10-25|13246|12|1
2013-10-25|13243|48|1
2013-10-25|13241|12|1
2013-10-25|13236|12|1
2013-10-25|13235|12|1
2013-10-25|13232|24|1
2013-10-25|13231|12|1
2013-10-25|13226|12|1
2013-10-25|13224|12|1
2013-10-25|13222|24|1
2013-10-25|13221|12|1
2013-10-25|13218|12|1
2013-10-25|13217|24|1
2013-10-25|13215|24|1
2013-10-25|13214|36|1
2013-10-25|13212|12|1
2013-10-25|13211|36|1
2013-10-25|13210|24|1
2013-10-25|13208|24|1
2013-10-25|13207|12|1
2013-10-25|13206|24|1
2013-10-25|13204|12|1
2013-10-25|13201|12|1
2013-10-25|13190|24|1
2013-10-25|13189|24|1
2013-10-25|13185|12|1
2013-10-25|13181|12|1
2013-10-25|13179|12|1
2013-10-25|13175|24|1
2013-10-25|13173|12|1
2013-10-25|13172|24|1
2013-10-25|13170|12|1
2013-10-25|13168|24|1
2013-10-25|13166|72|1
2013-10-25|13165|12|1
2013-10-25|13163|12|1
2013-10-25|13162|24|1
2013-10-25|13161|24|1
2013-10-25|13160|12|1
2013-10-25|13158|12|1
2013-10-25|13157|24|1
2013-10-25|13156|48|1
2013-10-25|13155|12|1
2013-10-25|13154|12|1
2013-10-25|13153|12|1
2013-10-25|13152|12|1
2013-10-25|13151|24|1
2013-10-25|13150|12|1
2013-10-25|13149|24|1
2013-10-25|13146|12|1
2013-10-25|13143|12|1
2013-10-25|13123|12|1
2013-10-25|13927|12|1
2013-10-25|13929|36|1
2013-10-25|13934|12|1
2013-10-25|13931|12|1
2013-10-25|13935|12|1
2013-10-25|13937|12|1
2013-10-25|13939|24|1
2013-10-25|13940|12|1
2013-10-25|13942|24|1
2013-10-25|13943|24|1
2013-10-25|13944|12|1
2013-10-25|13945|12|1
2013-10-25|13946|24|1
2013-10-25|13947|12|1
2013-10-25|13948|24|1
2013-10-25|13949|24|1
2013-10-25|13950|24|1
2013-10-25|13952|36|1
2013-10-25|13953|12|1
2013-10-25|38282|36|1
2013-10-25|13956|12|1
2013-10-25|13958|12|1
2013-10-25|13959|24|1
2013-10-25|13960|48|1
2013-10-25|13962|12|1
2013-10-25|13963|24|1
2013-10-25|13965|12|1
2013-10-25|13967|12|1
2013-10-25|13968|12|1
2013-10-25|13969|36|1
2013-10-25|13971|12|1
2013-10-25|13972|12|1
2013-10-25|13973|12|1
2013-10-25|13976|24|1
2013-10-25|13978|24|1
2013-10-25|13979|12|1
2013-10-25|13980|36|1
2013-10-25|13982|12|1
2013-10-25|13983|12|1
2013-10-25|13984|12|1
2013-10-25|13985|12|1
2013-10-25|13986|24|1
2013-10-25|13987|12|1
2013-10-25|13988|12|1
2013-10-25|13992|12|1
2013-10-25|13989|12|1
2013-10-25|13993|12|1
2013-10-25|13997|12|1
2013-10-25|13998|12|1
2013-10-25|13999|24|1
2013-10-25|14001|24|1
2013-10-25|14000|12|1
2013-10-25|14002|36|1
2013-10-25|14004|24|1
2013-10-25|14005|24|1
2013-10-25|14009|12|1
2013-10-25|14013|48|1
2013-10-25|14014|12|1
2013-10-25|14015|12|1
2013-10-25|14016|24|1
2013-10-25|14017|12|1
2013-10-25|14018|24|1
2013-10-25|14019|12|1
2013-10-25|14022|24|1
2013-10-25|14023|24|1
2013-10-25|14024|12|1
2013-10-25|14027|12|1
2013-10-25|14028|12|1
2013-10-25|14030|24|1
2013-10-25|14032|12|1
2013-10-25|14033|12|1
2013-10-25|14034|24|1
2013-10-25|14035|12|1
2013-10-25|14036|24|1
2013-10-25|14038|12|1
2013-10-25|14041|12|1
2013-10-25|14046|12|1
2013-10-25|14047|12|1
2013-10-25|14050|36|1
2013-10-25|14051|12|1
2013-10-25|14052|12|1
2013-10-25|14053|24|1
2013-10-25|14054|24|1
2013-10-25|14055|12|1
2013-10-25|14057|12|1
2013-10-25|14059|24|1
2013-10-25|14060|24|1
2013-10-25|14061|48|1
2013-10-25|14063|12|1
2013-10-25|14064|24|1
2013-10-25|14065|24|1
2013-10-25|14067|12|1
2013-10-25|14068|12|1
2013-10-25|14070|24|1
2013-10-25|14071|12|1
2013-10-25|14072|24|1
2013-10-25|14074|24|1
2013-10-25|14081|36|1
2013-10-25|14082|24|1
2013-10-25|14085|12|1
2013-10-25|14086|24|1
2013-10-25|14087|48|1
2013-10-25|14089|12|1
2013-10-25|14091|12|1
2013-10-25|14093|12|1
2013-10-25|14094|12|1
2013-10-25|14097|36|1
2013-10-25|14098|12|1
2013-10-25|14099|12|1
2013-10-25|14100|12|1
2013-10-25|14102|24|1
2013-10-25|14103|24|1
2013-10-25|14104|24|1
2013-10-25|14106|12|1
2013-10-25|14108|12|1
2013-10-25|14111|12|1
2013-10-25|14112|12|1
2013-10-25|14114|48|1
2013-10-25|14115|12|1
2013-10-25|14117|12|1
2013-10-25|16495|12|1
2013-10-25|16496|12|1
2013-10-25|16497|12|1
2013-10-25|16499|12|1
2013-10-25|16500|12|1
2013-10-25|16502|12|1
2013-10-25|16503|12|1
2013-10-25|16504|12|1
2013-10-25|16505|12|1
2013-10-25|16508|12|1
2013-10-25|16509|12|1
2013-10-25|16512|24|1
2013-10-25|16513|12|1
2013-10-25|16515|12|1
2013-10-25|16517|12|1
2013-10-25|16520|12|1
2013-10-25|16522|12|1
2013-10-25|16523|12|1
2013-10-25|16524|12|1
2013-10-25|16527|48|1
2013-10-25|16529|12|1
2013-10-25|16530|12|1
2013-10-25|16531|12|1
2013-10-25|16534|12|1
2013-10-25|40862|12|1
2013-10-25|16537|12|1
2013-10-25|40865|12|1
2013-10-25|16540|12|1
2013-10-25|16542|12|1
2013-10-25|16543|12|1
2013-10-25|40872|12|1
2013-10-25|16547|12|1
2013-10-25|16552|24|1
2013-10-25|16555|12|1
2013-10-25|16556|12|1
2013-10-25|16558|24|1
2013-10-25|16560|12|1
2013-10-25|16561|12|1
2013-10-25|16562|12|1
2013-10-25|16566|24|1
2013-10-25|16567|12|1
2013-10-25|16568|12|1
2013-10-25|16569|12|1
2013-10-25|16570|12|1
2013-10-25|16571|12|1
2013-10-25|16690|12|1
2013-10-25|16691|12|1
2013-10-25|16693|12|1
2013-10-25|16695|12|1
2013-10-25|16696|12|1
2013-10-25|16698|12|1
2013-10-25|16699|12|1
2013-10-25|16700|12|1
2013-10-25|16702|12|1
2013-10-25|16703|12|1
2013-10-25|16704|12|1
2013-10-25|16707|12|1
2013-10-25|16709|12|1
2013-10-25|16710|24|1
2013-10-25|16711|24|1
2013-10-25|16713|24|1
2013-10-25|16714|12|1
2013-10-25|16717|12|1
2013-10-25|16718|12|1
2013-10-25|16719|12|1
2013-10-25|16720|12|1
2013-10-25|16721|12|1
2013-10-25|16722|12|1
2013-10-25|16725|24|1
2013-10-25|16723|12|1
2013-10-25|16726|12|1
2013-10-25|16727|12|1
2013-10-25|16728|12|1
2013-10-25|16729|12|1
2013-10-25|16730|12|1
2013-10-25|16733|24|1
2013-10-25|16734|24|1
2013-10-25|16735|12|1
2013-10-25|16736|12|1
2013-10-25|16737|12|1
2013-10-25|16738|12|1
2013-10-25|16739|12|1
2013-10-25|16741|60|1
2013-10-25|16743|12|1
2013-10-25|16744|12|1
2013-10-25|16746|12|1
2013-10-25|16747|12|1
2013-10-25|16748|12|1
2013-10-25|16749|12|1
2013-10-25|16750|12|1
2013-10-25|16752|12|1
2013-10-25|16751|12|1
2013-10-25|16753|12|1
2013-10-25|16755|12|1
2013-10-25|16756|12|1
2013-10-25|16757|12|1
2013-10-25|16759|12|1
2013-10-25|16761|12|1
2013-10-25|16762|12|1
2013-10-25|16765|12|1
2013-10-25|16766|12|1
2013-10-25|16768|12|1
2013-10-25|16769|12|1
2013-10-25|16770|12|1
2013-10-25|16771|24|1
2013-10-25|16772|12|1
2013-10-25|16773|12|1
2013-10-25|16774|12|1
2013-10-25|16775|12|1
2013-10-25|16776|12|1
2013-10-25|16778|12|1
2013-10-25|16780|12|1
2013-10-25|16781|12|1
2013-10-25|16783|12|1
2013-10-25|16782|24|1
2013-10-25|16785|12|1
2013-10-25|16786|12|1
2013-10-25|16787|12|1
2013-10-25|16789|12|1
2013-10-25|16790|12|1
2013-10-25|16791|12|1
2013-10-25|16793|12|1
2013-10-25|16794|12|1
2013-10-25|16798|12|1
2013-10-25|16799|12|1
2013-10-25|16800|12|1
2013-10-25|16801|12|1
2013-10-25|16803|12|1
2013-10-25|16804|12|1
2013-10-25|16805|12|1
2013-10-25|16807|12|1
2013-10-25|16809|12|1
2013-10-25|16810|12|1
2013-10-25|16811|12|1
2013-10-25|16815|24|1
2013-10-25|16817|12|1
2013-10-25|16819|12|1
2013-10-25|16821|12|1
2013-10-25|16822|24|1
2013-10-25|16823|12|1
2013-10-25|16824|12|1
2013-10-25|16825|12|1
2013-10-25|16827|12|1
2013-10-25|16828|12|1
2013-10-25|16829|24|1
2013-10-25|16832|36|1
2013-10-25|16834|12|1
2013-10-25|16835|12|1
2013-10-25|16836|12|1
2013-10-25|16840|24|1
2013-10-25|16841|24|1
2013-10-25|16843|12|1
2013-10-25|16844|12|1
2013-10-25|16845|12|1
2013-10-25|16846|12|1
2013-10-25|16848|12|1
2013-10-25|16852|12|1
2013-10-25|16854|12|1
2013-10-25|16855|12|1
2013-10-25|16858|12|1
2013-10-25|16859|12|1
2013-10-25|16860|12|1
2013-10-25|16869|12|1
2013-10-25|16870|12|1
2013-10-25|16872|12|1
2013-10-25|16873|12|1
2013-10-25|16874|12|1
2013-10-25|16876|12|1
2013-10-25|16877|12|1
2013-10-25|16878|12|1
2013-10-25|16879|12|1
2013-10-25|16881|12|1
2013-10-25|16882|12|1
2013-10-25|16884|12|1
2013-10-25|16885|24|1
2013-10-25|16887|24|1
2013-10-25|16888|12|1
2013-10-25|16889|12|1
2013-10-25|16891|12|1
2013-10-25|16894|12|1
2013-10-25|16896|12|1
2013-10-25|16897|24|1
2013-10-25|16899|12|1
2013-10-25|16900|12|1
2013-10-25|16901|12|1
2013-10-25|16902|12|1
2013-10-25|16904|12|1
2013-10-25|16906|12|1
2013-10-25|16908|12|1
2013-10-25|16909|12|1
2013-10-25|16911|12|1
2013-10-25|16913|12|1
2013-10-25|16916|24|1
2013-10-25|16917|24|1
2013-10-25|16918|12|1
2013-10-25|16919|12|1
2013-10-25|16923|12|1
2013-10-25|16925|12|1
2013-10-25|16926|12|1
2013-10-25|16928|12|1
2013-10-25|16927|12|1
2013-10-25|16929|12|1
2013-10-25|16932|36|1
2013-10-25|16933|12|1
2013-10-25|16934|12|1
2013-10-25|16937|12|1
2013-10-25|16938|24|1
2013-10-25|16939|12|1
2013-10-25|16940|12|1
2013-10-25|16941|12|1
2013-10-25|16942|12|1
2013-10-25|16946|12|1
2013-10-25|16949|12|1
2013-10-25|16950|12|1
2013-10-25|16951|12|1
2013-10-25|16953|12|1
2013-10-25|16955|12|1
2013-10-25|16957|36|1
2013-10-25|16958|36|1
2013-10-25|16959|12|1
2013-10-25|16960|12|1
2013-10-25|16961|12|1
2013-10-25|16962|24|1
2013-10-25|16964|12|1
2013-10-25|16965|12|1
2013-10-25|16968|12|1
2013-10-25|16970|12|1
2013-10-25|16971|12|1
2013-10-25|16973|12|1
2013-10-25|16974|12|1
2013-10-25|16975|12|1
2013-10-25|16976|12|1
2013-10-25|16978|12|1
2013-10-25|16980|12|1
2013-10-25|16982|12|1
2013-10-25|16983|12|1
2013-10-25|16984|24|1
2013-10-25|16985|12|1
2013-10-25|16987|12|1
2013-10-25|16988|12|1
2013-10-25|16989|12|1
2013-10-25|16990|24|1
2013-10-25|16991|12|1
2013-10-25|16993|12|1
2013-10-25|16996|12|1
2013-10-25|16998|24|1
2013-10-25|16999|12|1
2013-10-25|17001|12|1
2013-10-25|17002|12|1
2013-10-25|17004|24|1
2013-10-25|17005|12|1
2013-10-25|17006|12|1
2013-10-25|17007|12|1
2013-10-25|17009|12|1
2013-10-25|17012|12|1
2013-10-25|17013|12|1
2013-10-25|17014|12|1
2013-10-25|17015|12|1
2013-10-25|17016|12|1
2013-10-25|17018|12|1
2013-10-25|17019|12|1
2013-10-25|17020|12|1
2013-10-25|17021|12|1
2013-10-25|17022|12|1
2013-10-25|17023|12|1
2013-10-25|17024|12|1
2013-10-25|17026|24|1
2013-10-25|17027|12|1
2013-10-25|17028|12|1
2013-10-25|17030|12|1
2013-10-25|17031|12|1
2013-10-25|17032|12|1
2013-10-25|17034|12|1
2013-10-25|17036|12|1
2013-10-25|17038|12|1
2013-10-25|17040|12|1
2013-10-25|17041|12|1
2013-10-25|17042|12|1
2013-10-25|17059|12|1
2013-10-25|17060|12|1
2013-10-25|17061|12|1
2013-10-25|17062|36|1
2013-10-25|17063|12|1
2013-10-25|17064|12|1
2013-10-25|16572|24|1
2013-10-25|16574|12|1
2013-10-25|16575|12|1
2013-10-25|16576|12|1
2013-10-25|17088|12|1
2013-10-25|17089|12|1
2013-10-25|17094|12|1
2013-10-25|17095|12|1
2013-10-25|16578|12|1
2013-10-25|16579|12|1
2013-10-25|16580|24|1
2013-10-25|16583|12|1
2013-10-25|16584|12|1
2013-10-25|16586|12|1
2013-10-25|16589|12|1
2013-10-25|16590|12|1
2013-10-25|16591|12|1
2013-10-25|16595|12|1
2013-10-25|16594|12|1
2013-10-25|16596|48|1
2013-10-25|16597|12|1
2013-10-25|17100|12|1
2013-10-25|17103|12|1
2013-10-25|17106|12|1
2013-10-25|17107|12|1
2013-10-25|17108|12|1
2013-10-25|17110|12|1
2013-10-25|17111|12|1
2013-10-25|17112|12|1
2013-10-25|17113|24|1
2013-10-25|17114|12|1
2013-10-25|17115|12|1
2013-10-25|16598|12|1
2013-10-25|16599|12|1
2013-10-25|16600|12|1
2013-10-25|16601|12|1
2013-10-25|16603|12|1
2013-10-25|16605|24|1
2013-10-25|16606|12|1
2013-10-25|16607|12|1
2013-10-25|16609|24|1
2013-10-25|16611|24|1
2013-10-25|16612|12|1
2013-10-25|16613|12|1
2013-10-25|16615|12|1
2013-10-25|16616|12|1
2013-10-25|16618|12|1
2013-10-25|16619|12|1
2013-10-25|16621|12|1
2013-10-25|16622|12|1
2013-10-25|16623|12|1
2013-10-25|16625|12|1
2013-10-25|16629|12|1
2013-10-25|16628|12|1
2013-10-25|16632|12|1
2013-10-25|16638|12|1
2013-10-25|16639|12|1
2013-10-25|16640|24|1
2013-10-25|16641|12|1
2013-10-25|16642|24|1
2013-10-25|16643|12|1
2013-10-25|16645|24|1
2013-10-25|16647|12|1
2013-10-25|16649|12|1
2013-10-25|16650|12|1
2013-10-25|16492|12|1
2013-10-25|16493|12|1
2013-10-25|16494|12|1
2013-10-25|16862|12|1
2013-10-25|16864|12|1
2013-10-25|16868|12|1
2013-10-25|17285|12|1
2013-10-25|17292|12|1
2013-10-25|17294|12|1
2013-10-25|17297|12|1
2013-10-25|17301|24|1
2013-10-25|16651|12|1
2013-10-25|16652|12|1
2013-10-25|16653|12|1
2013-10-25|16654|12|1
2013-10-25|16655|24|1
2013-10-25|16657|12|1
2013-10-25|16659|12|1
2013-10-25|16660|12|1
2013-10-25|16662|12|1
2013-10-25|16663|24|1
2013-10-25|16665|24|1
2013-10-25|16666|12|1
2013-10-25|16670|12|1
2013-10-25|16671|12|1
2013-10-25|16672|12|1
2013-10-25|16676|12|1
2013-10-25|16678|12|1
2013-10-25|16679|24|1
2013-10-25|16681|24|1
2013-10-25|16682|12|1
2013-10-25|16683|12|1
2013-10-25|16688|12|1
2013-10-25|17235|12|1
2013-10-25|17236|12|1
2013-10-25|17240|24|1
2013-10-25|17241|12|1
2013-10-25|17242|12|1
2013-10-25|17245|12|1
2013-10-25|17254|12|1
2013-10-25|17255|12|1
2013-10-25|17256|12|1
2013-10-25|17261|12|1
2013-10-25|17266|12|1
2013-10-25|17268|12|1
2013-10-25|17271|12|1
2013-10-25|17273|12|1
2013-10-25|17274|24|1
2013-10-25|17277|12|1
2013-10-25|17278|12|1
2013-10-25|17045|12|1
2013-10-25|17048|12|1
2013-10-25|17049|12|1
2013-10-25|17065|12|1
2013-10-25|17066|12|1
2013-10-25|17067|12|1
2013-10-25|17068|12|1
2013-10-25|17070|12|1
2013-10-25|17071|12|1
2013-10-25|17072|24|1
2013-10-25|17073|12|1
2013-10-25|17075|12|1
2013-10-25|17076|12|1
2013-10-25|17079|24|1
2013-10-25|17083|12|1
2013-10-25|17084|12|1
2013-10-25|17085|12|1
2013-10-25|17086|12|1
2013-10-25|17087|12|1
2013-10-25|17118|12|1
2013-10-25|17119|12|1
2013-10-25|17120|12|1
2013-10-25|17121|12|1
2013-10-25|17122|12|1
2013-10-25|17123|12|1
2013-10-25|17128|12|1
2013-10-25|17130|12|1
2013-10-25|17133|12|1
2013-10-25|17135|12|1
2013-10-25|17138|12|1
2013-10-25|17140|12|1
2013-10-25|17145|12|1
2013-10-25|17147|12|1
2013-10-25|17148|12|1
2013-10-25|17149|12|1
2013-10-25|17150|12|1
2013-10-25|17152|12|1
2013-10-25|17153|12|1
2013-10-25|17154|12|1
2013-10-25|17159|12|1
2013-10-25|17160|12|1
2013-10-25|17161|12|1
2013-10-25|17162|12|1
2013-10-25|17163|12|1
2013-10-25|17165|24|1
2013-10-25|17167|12|1
2013-10-25|17168|12|1
2013-10-25|17180|24|1
2013-10-25|17181|12|1
2013-10-25|17183|12|1
2013-10-25|17189|12|1
2013-10-25|17190|12|1
2013-10-25|17191|12|1
2013-10-25|17194|12|1
2013-10-25|17195|12|1
2013-10-25|17202|12|1
2013-10-25|17204|12|1
2013-10-25|17205|12|1
2013-10-25|17207|24|1
2013-10-25|17209|12|1
2013-10-25|17210|12|1
2013-10-25|17215|36|1
2013-10-25|17216|12|1
2013-10-25|17217|12|1
2013-10-25|17218|12|1
2013-10-25|17223|24|1
2013-10-25|17224|12|1
2013-10-25|17226|12|1
2013-10-25|17230|12|1
2013-10-25|17232|12|1
2013-10-25|17233|12|1
2013-10-25|17805|12|1
2013-10-25|17812|12|1
2013-10-25|17819|12|1
2013-10-25|17823|12|1
2013-10-25|17864|12|1
2013-10-25|42193|12|1
2013-10-25|17868|12|1
2013-10-25|17892|36|1
2013-10-25|42237|12|1
2013-10-25|17934|12|1
2013-10-25|17974|12|1
2013-10-25|17975|12|1
2013-10-25|42404|12|1
2013-10-25|18451|36|1
2013-10-25|19417|12|1
2013-10-25|20581|12|1
2013-10-25|17800|12|1
2013-10-25|17787|12|1
2013-10-25|17778|12|1
2013-10-25|17758|12|1
2013-10-25|17754|12|1
2013-10-25|17744|12|1
2013-10-25|17740|12|1
2013-10-25|17738|12|1
2013-10-25|17727|12|1
2013-10-25|17721|12|1
2013-10-25|17720|12|1
2013-10-25|17717|12|1
2013-10-25|17716|12|1
2013-10-25|17714|12|1
2013-10-25|17699|12|1
2013-10-25|17695|12|1
2013-10-25|17691|12|1
2013-10-25|17689|12|1
2013-10-25|42013|12|1
2013-10-25|17685|12|1
2013-10-25|17674|12|1
2013-10-25|17673|12|1
2013-10-25|17667|12|1
2013-10-25|17660|12|1
2013-10-25|17659|12|1
2013-10-25|17657|12|1
2013-10-25|17655|12|1
2013-10-25|17651|12|1
2013-10-25|17649|12|1
2013-10-25|17642|12|1
2013-10-25|17639|12|1
2013-10-25|17636|12|1
2013-10-25|17634|12|1
2013-10-25|17633|12|1
2013-10-25|17629|12|1
2013-10-25|17618|12|1
2013-10-25|17615|12|1
2013-10-25|17611|12|1
2013-10-25|17606|12|1
2013-10-25|17597|12|1
2013-10-25|17596|12|1
2013-10-25|17595|12|1
2013-10-25|17588|12|1
2013-10-25|17581|12|1
2013-10-25|17580|12|1
2013-10-25|17575|12|1
2013-10-25|17573|12|1
2013-10-25|17569|12|1
2013-10-25|17567|12|1
2013-10-25|17568|12|1
2013-10-25|17563|12|1
2013-10-25|17556|12|1
2013-10-25|17555|12|1
2013-10-25|17552|12|1
2013-10-25|17549|12|1
2013-10-25|17547|12|1
2013-10-25|17545|12|1
2013-10-25|17539|12|1
2013-10-25|17535|12|1
2013-10-25|17531|12|1
2013-10-25|17529|12|1
2013-10-25|17527|12|1
2013-10-25|17521|12|1
2013-10-25|17519|12|1
2013-10-25|17517|12|1
2013-10-25|17516|12|1
2013-10-25|17514|12|1
2013-10-25|17506|12|1
2013-10-25|17507|12|1
2013-10-25|17500|12|1
2013-10-25|17489|12|1
2013-10-25|17477|12|1
2013-10-25|17476|12|1
2013-10-25|17475|12|1
2013-10-25|17474|12|1
2013-10-25|17471|12|1
2013-10-25|17469|12|1
2013-10-25|17468|12|1
2013-10-25|17447|12|1
2013-10-25|17446|24|1
2013-10-25|17440|12|1
2013-10-25|17439|12|1
2013-10-25|17434|12|1
2013-10-25|17430|12|1
2013-10-25|17429|12|1
2013-10-25|17422|12|1
2013-10-25|17419|12|1
2013-10-25|17417|12|1
2013-10-25|17415|12|1
2013-10-25|17412|12|1
2013-10-25|17413|12|1
2013-10-25|17410|12|1
2013-10-25|17404|12|1
2013-10-25|17399|12|1
2013-10-25|17398|12|1
2013-10-25|17395|12|1
2013-10-25|17392|12|1
2013-10-25|17383|12|1
2013-10-25|17377|12|1
2013-10-25|17375|12|1
2013-10-25|17373|24|1
2013-10-25|17364|12|1
2013-10-25|17363|12|1
2013-10-25|17354|12|1
2013-10-25|17347|12|1
2013-10-25|17345|12|1
2013-10-25|17344|12|1
2013-10-25|17342|12|1
2013-10-25|17341|12|1
2013-10-25|17339|12|1
2013-10-25|17331|12|1
2013-10-25|17314|12|1
2013-10-25|17311|12|1
2013-10-25|17309|12|1
2013-10-25|7396|24|1
2013-10-25|7393|36|1
2013-10-25|7392|24|1
2013-10-25|7388|36|1
2013-10-25|7386|12|1
2013-10-25|7383|24|1
2013-10-25|7178|48|1
2013-10-25|7177|24|1
2013-10-25|7175|24|1
2013-10-25|7172|12|1
2013-10-25|7171|12|1
2013-10-25|7167|24|1
2013-10-25|7166|24|1
2013-10-25|7164|60|1
2013-10-25|7162|12|1
2013-10-25|7160|24|1
2013-10-25|7158|120|1
2013-10-25|7157|48|1
2013-10-25|7154|24|1
2013-10-25|7152|12|1
2013-10-25|7144|12|1
2013-10-25|7141|24|1
2013-10-25|7140|12|1
2013-10-25|7139|12|1
2013-10-25|7138|12|1
2013-10-25|7137|24|1
2013-10-25|7130|24|1
2013-10-25|7128|12|1
2013-10-25|7127|24|1
2013-10-25|7126|36|1
2013-10-25|7123|24|1
2013-10-25|7120|12|1
2013-10-25|7119|24|1
2013-10-25|7117|12|1
2013-10-25|7114|24|1
2013-10-25|7113|12|1
2013-10-25|7112|96|1
2013-10-25|7109|36|1
2013-10-25|7108|12|1
2013-10-25|7107|36|1
2013-10-25|7103|24|1
2013-10-25|7102|60|1
2013-10-25|7101|24|1
2013-10-25|7097|24|1
2013-10-25|7095|48|1
2013-10-25|7093|24|1
2013-10-25|7089|12|1
2013-10-25|7086|48|1
2013-10-25|7084|12|1
2013-10-25|7082|24|1
2013-10-25|7081|36|1
2013-10-25|7080|12|1
2013-10-25|7205|24|1
2013-10-25|7203|24|1
2013-10-25|7201|12|1
2013-10-25|7198|24|1
2013-10-25|7197|24|1
2013-10-25|7195|12|1
2013-10-25|7463|24|1
2013-10-25|7462|12|1
2013-10-25|7460|12|1
2013-10-25|7457|48|1
2013-10-25|7455|36|1
2013-10-25|7453|12|1
2013-10-25|7452|24|1
2013-10-25|7443|36|1
2013-10-25|7442|48|1
2013-10-25|7440|24|1
2013-10-25|7437|12|1
2013-10-25|7436|12|1
2013-10-25|7435|12|1
2013-10-25|7434|12|1
2013-10-25|7429|12|1
2013-10-25|7431|12|1
2013-10-25|7428|24|1
2013-10-25|7426|12|1
2013-10-25|7406|24|1
2013-10-25|7402|12|1
2013-10-25|7401|12|1
2013-10-25|7400|12|1
2013-10-25|7399|48|1
2013-10-25|7398|24|1
2013-10-25|7382|12|1
2013-10-25|7381|12|1
2013-10-25|7378|12|1
2013-10-25|7376|12|1
2013-10-25|7375|36|1
2013-10-25|7368|12|1
2013-10-25|7367|24|1
2013-10-25|7366|60|1
2013-10-25|7363|24|1
2013-10-25|7362|12|1
2013-10-25|7361|12|1
2013-10-25|7360|12|1
2013-10-25|7359|12|1
2013-10-25|7358|36|1
2013-10-25|7357|24|1
2013-10-25|7355|24|1
2013-10-25|7353|48|1
2013-10-25|7352|24|1
2013-10-25|7349|48|1
2013-10-25|7347|48|1
2013-10-25|7345|24|1
2013-10-25|7344|24|1
2013-10-25|7343|24|1
2013-10-25|7341|24|1
2013-10-25|7337|12|1
